,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall
30,0.01248321533203125,0.0027589628640705814,0.0035305023193359375,0.0016055201789909916,295471,10,10,7,0.75,5,False,"{'random_state': 295471, 'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 7, 'max_features': 0.75, 'max_depth': 5, 'bootstrap': False}",0.8813131313131313,0.8880070546737214,0.8721340388007055,0.855379188712522,0.8747795414462082,0.8743225909892576,0.010954298284887682,98,0.8518518518518519,0.9259259259259259,0.8888888888888888,0.8148148148148148,0.8518518518518519,0.8666666666666666,0.03777051491550212,81
31,0.6370247840881348,0.04031670757186081,0.05628209114074707,0.004135455355534221,295471,1000,10,10,0.75,10,False,"{'random_state': 295471, 'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 0.75, 'max_depth': 10, 'bootstrap': False}",0.8872053872053871,0.9153439153439153,0.8959435626102292,0.8959435626102292,0.8853615520282188,0.8959595959595958,0.010627389690921777,80,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.7777777777777778,0.8518518518518519,0.874074074074074,0.064576280645047,60
32,0.05774941444396973,0.009025007279122917,0.010515165328979493,0.002312116841259384,295471,100,20,10,0.25,20,False,"{'random_state': 295471, 'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 0.25, 'max_depth': 20, 'bootstrap': False}",0.9343434343434343,0.9259259259259259,0.9153439153439153,0.9135802469135803,0.9223985890652557,0.9223184223184223,0.007518256182524818,15,0.8518518518518519,0.9629629629629629,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.874074074074074,0.060178062256562644,60
33,0.4991945266723633,0.013923896909421033,0.05703969001770019,0.0034535881976811775,295471,1000,10,10,0.25,10,False,"{'random_state': 295471, 'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 0.25, 'max_depth': 10, 'bootstrap': False}",0.9377104377104377,0.9188712522045855,0.9171075837742504,0.9118165784832452,0.9294532627865961,0.922991822991823,0.009326063350259347,12,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8148148148148148,0.9629629629629629,0.9037037037037038,0.060178062256562664,14
34,0.301868200302124,0.0080772135652964,0.026563119888305665,0.0049573244263025375,295471,500,10,5,0.5,10,False,"{'random_state': 295471, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': False}",0.904040404040404,0.9153439153439153,0.8994708994708995,0.8853615520282186,0.8994708994708995,0.9007375340708673,0.009632080503451379,71,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.7407407407407407,0.8518518518518519,0.8666666666666668,0.07626392697027408,75
35,0.061278486251831056,0.004039003522408173,0.008930063247680664,0.004017231502448507,295471,100,10,5,0.75,10,False,"{'random_state': 295471, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 0.75, 'max_depth': 10, 'bootstrap': False}",0.8703703703703703,0.9065255731922398,0.8818342151675485,0.8447971781305114,0.8800705467372134,0.8767195767195768,0.019925550959433668,96,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.7407407407407407,0.8888888888888888,0.874074074074074,0.07626392697027408,60
36,0.5639379501342774,0.024404065444107528,0.053359699249267575,0.0032164010181728498,295471,1000,20,5,0.5,25,False,"{'random_state': 295471, 'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 0.5, 'max_depth': 25, 'bootstrap': False}",0.9141414141414141,0.9065255731922398,0.9135802469135803,0.8994708994708995,0.9012345679012346,0.9069905403238737,0.006073740870570758,59,0.8888888888888888,0.9629629629629629,0.9259259259259259,0.7777777777777778,0.8888888888888888,0.888888888888889,0.06197481678030188,34
37,0.04815750122070313,0.004611751297458142,0.009082651138305664,0.002823002317861844,295471,100,20,7,0.25,20,False,"{'random_state': 295471, 'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 7, 'max_features': 0.25, 'max_depth': 20, 'bootstrap': False}",0.9343434343434343,0.9241622574955908,0.9118165784832453,0.9135802469135802,0.9241622574955908,0.9216129549462883,0.008192147249669218,18,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.7407407407407407,0.8888888888888888,0.874074074074074,0.07626392697027408,60
38,0.06515045166015625,0.007978842169342656,0.010782432556152344,0.0033910868138039693,295471,100,20,10,0.5,5,True,"{'random_state': 295471, 'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 0.5, 'max_depth': 5, 'bootstrap': True}",0.9242424242424242,0.9153439153439153,0.9118165784832452,0.8959435626102292,0.9276895943562611,0.915007215007215,0.011134165499301057,41,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.7777777777777778,0.9629629629629629,0.8962962962962964,0.07181747936913077,23
39,0.3054093837738037,0.018266468875154016,0.028358983993530273,0.00237384513188685,295471,500,20,5,0.75,25,False,"{'random_state': 295471, 'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 0.75, 'max_depth': 25, 'bootstrap': False}",0.8855218855218855,0.9065255731922399,0.8994708994708995,0.8959435626102292,0.8747795414462081,0.8924482924482925,0.011134304027882897,88,0.8888888888888888,0.9629629629629629,0.9259259259259259,0.7777777777777778,0.8518518518518519,0.8814814814814815,0.06372092790401944,53
40,0.5069218635559082,0.01759550597775598,0.05809202194213867,0.007798096874979175,295471,1000,20,7,0.25,25,False,"{'random_state': 295471, 'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 7, 'max_features': 0.25, 'max_depth': 25, 'bootstrap': False}",0.936026936026936,0.9153439153439153,0.9135802469135803,0.9100529100529101,0.9276895943562611,0.9205387205387205,0.009760926114994036,21,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8148148148148148,0.9629629629629629,0.9037037037037038,0.060178062256562664,14
41,0.6268876075744629,0.022102307886666235,0.0514796257019043,0.00967360538194082,295471,1000,20,10,0.25,5,True,"{'random_state': 295471, 'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 0.25, 'max_depth': 5, 'bootstrap': True}",0.9343434343434343,0.9294532627865961,0.9171075837742504,0.9135802469135803,0.9329805996472664,0.9254930254930255,0.008512425145138138,1,0.9259259259259259,0.9629629629629629,0.9259259259259259,0.8148148148148148,0.9629629629629629,0.9185185185185185,0.05443310539518174,1
42,0.34604439735412595,0.007905592712280893,0.03325400352478027,0.008842308309484972,295471,500,20,7,0.75,5,True,"{'random_state': 295471, 'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 7, 'max_features': 0.75, 'max_depth': 5, 'bootstrap': True}",0.9242424242424243,0.9135802469135803,0.9118165784832452,0.8959435626102292,0.9276895943562611,0.9146544813211481,0.011145842026390084,43,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.7777777777777778,0.9629629629629629,0.8962962962962964,0.07181747936913077,23
43,0.3179593086242676,0.025926196579634773,0.035117483139038085,0.010940682075276676,295471,500,20,5,0.75,20,False,"{'random_state': 295471, 'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 0.75, 'max_depth': 20, 'bootstrap': False}",0.8855218855218855,0.9065255731922399,0.8994708994708995,0.8959435626102292,0.8747795414462081,0.8924482924482925,0.011134304027882897,88,0.8888888888888888,0.9629629629629629,0.9259259259259259,0.7777777777777778,0.8518518518518519,0.8814814814814815,0.06372092790401944,53
44,0.07265453338623047,0.004721868320220571,0.008684396743774414,0.003934703671007711,295471,100,20,10,0.75,10,True,"{'random_state': 295471, 'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 0.75, 'max_depth': 10, 'bootstrap': True}",0.9225589225589226,0.9047619047619048,0.908289241622575,0.91005291005291,0.9294532627865961,0.9150232483565816,0.009384646866546038,39,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.7777777777777778,0.9259259259259259,0.888888888888889,0.06625386599999376,34
45,0.6418178081512451,0.022706208157181933,0.05909562110900879,0.010854771579729814,295471,1000,10,5,0.75,10,False,"{'random_state': 295471, 'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 0.75, 'max_depth': 10, 'bootstrap': False}",0.8720538720538721,0.9065255731922398,0.8853615520282188,0.8465608465608465,0.8765432098765432,0.8774090107423442,0.019452781172278888,95,0.8888888888888888,0.9629629629629629,0.9259259259259259,0.7407407407407407,0.8518518518518519,0.874074074074074,0.07626392697027408,60
46,0.594901180267334,0.023426337724858592,0.05733938217163086,0.006893162824991068,295471,1000,20,5,0.75,5,False,"{'random_state': 295471, 'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 0.75, 'max_depth': 5, 'bootstrap': False}",0.8888888888888888,0.908289241622575,0.8994708994708995,0.9012345679012346,0.873015873015873,0.8941798941798942,0.012269860409824408,83,0.8888888888888888,0.9629629629629629,0.9259259259259259,0.7777777777777778,0.8888888888888888,0.888888888888889,0.06197481678030188,34
47,0.3062614917755127,0.026080314366404223,0.030934238433837892,0.005556197241410909,295471,500,20,5,0.75,10,False,"{'random_state': 295471, 'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 0.75, 'max_depth': 10, 'bootstrap': False}",0.8855218855218855,0.9065255731922399,0.8994708994708995,0.8959435626102292,0.8747795414462081,0.8924482924482925,0.011134304027882897,88,0.8888888888888888,0.9629629629629629,0.9259259259259259,0.7777777777777778,0.8518518518518519,0.8814814814814815,0.06372092790401944,53
48,0.007836723327636718,0.002508608768550068,0.002872943878173828,0.0006304735063403875,295471,10,20,5,0.5,20,False,"{'random_state': 295471, 'n_estimators': 10, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 0.5, 'max_depth': 20, 'bootstrap': False}",0.904040404040404,0.911816578483245,0.9109347442680776,0.9029982363315696,0.8871252204585538,0.90338303671637,0.008866224746620254,65,0.8888888888888888,0.9259259259259259,0.9259259259259259,0.7777777777777778,0.8148148148148148,0.8666666666666666,0.060178062256562664,81
