,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall
21,0.02139134407043457,0.0012046083682002266,0.00878767967224121,0.0003949178874368711,594436,10,10,5,0.5,5,True,"{'random_state': 594436, 'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 0.5, 'max_depth': 5, 'bootstrap': True}",0.7264309764309764,0.8430335097001763,0.9020979020979021,0.93006993006993,0.9125874125874126,0.8628439461772794,0.07420993211783483,52,0.7777777777777778,0.7777777777777778,0.9230769230769231,0.8846153846153846,0.8846153846153846,0.8495726495726496,0.060279137376087026,57
22,0.7303222179412842,0.01630829819321815,0.11728844642639161,0.003374902053391727,594436,500,20,5,0.75,10,False,"{'random_state': 594436, 'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 0.75, 'max_depth': 10, 'bootstrap': False}",0.7239057239057238,0.8236331569664903,0.8181818181818181,0.8374125874125874,0.9003496503496503,0.8206965873632539,0.05658171763863117,100,0.7407407407407407,0.7777777777777778,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.8113960113960113,0.06569778331232455,85
23,0.8819799900054932,0.03047762614880619,0.11539301872253419,0.005349389069340278,594436,500,20,7,0.5,5,True,"{'random_state': 594436, 'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 7, 'max_features': 0.5, 'max_depth': 5, 'bootstrap': True}",0.7457912457912458,0.8447971781305115,0.9003496503496504,0.916083916083916,0.9388111888111887,0.8691666358333023,0.0690497395747279,45,0.7777777777777778,0.8148148148148148,0.9615384615384616,0.9615384615384616,0.8846153846153846,0.88005698005698,0.0748556184201401,8
24,0.017552947998046874,0.0018498587756310583,0.009375190734863282,0.0013533937658681322,594436,10,20,7,0.25,10,False,"{'random_state': 594436, 'n_estimators': 10, 'min_samples_split': 20, 'min_samples_leaf': 7, 'max_features': 0.25, 'max_depth': 10, 'bootstrap': False}",0.7676767676767677,0.8253968253968254,0.9073426573426574,0.9169580419580419,0.9388111888111887,0.8712370962370961,0.06447688964242874,40,0.6666666666666666,0.7777777777777778,0.8846153846153846,0.8846153846153846,0.8461538461538461,0.811965811965812,0.08246866774754834,82
25,0.018151378631591795,0.0015959620482447236,0.009175586700439452,0.0003988505371787298,594436,10,10,10,0.25,5,False,"{'random_state': 594436, 'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 0.25, 'max_depth': 5, 'bootstrap': False}",0.803030303030303,0.8236331569664903,0.9335664335664335,0.9475524475524475,0.9248251748251748,0.8865215031881698,0.0605489843010856,10,0.7037037037037037,0.8518518518518519,0.9615384615384616,0.8846153846153846,0.8076923076923077,0.8418803418803419,0.08544634048130384,61
26,0.13703341484069825,0.0029316085549544795,0.030518388748168944,0.001849498860505347,594436,100,10,7,0.25,20,False,"{'random_state': 594436, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 7, 'max_features': 0.25, 'max_depth': 20, 'bootstrap': False}",0.7626262626262627,0.8500881834215168,0.9335664335664335,0.9423076923076923,0.9440559440559441,0.8865289031955699,0.0711518845935281,9,0.7777777777777778,0.8148148148148148,1.0,0.9230769230769231,0.8846153846153846,0.88005698005698,0.07870882787459725,8
27,0.7271855354309082,0.011567736491154583,0.12087655067443848,0.0051010829694041184,594436,500,20,10,0.75,20,False,"{'random_state': 594436, 'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 0.75, 'max_depth': 20, 'bootstrap': False}",0.7272727272727273,0.818342151675485,0.8391608391608392,0.8531468531468531,0.9125874125874126,0.8301019967686635,0.06021482288515518,91,0.7037037037037037,0.7777777777777778,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.8039886039886038,0.07471560894885927,88
28,1.369096040725708,0.01665712401169257,0.24226202964782714,0.0032732901322915496,594436,1000,20,7,0.5,5,False,"{'random_state': 594436, 'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 7, 'max_features': 0.5, 'max_depth': 5, 'bootstrap': False}",0.7441077441077442,0.8412698412698414,0.881118881118881,0.8828671328671329,0.9265734265734266,0.8551874051874051,0.06175267202106469,66,0.7777777777777778,0.8148148148148148,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.8415954415954416,0.04789715255536756,63
29,0.017356491088867186,0.0010665813207494253,0.00797877311706543,1.1680077279964342e-07,594436,10,20,5,0.75,5,False,"{'random_state': 594436, 'n_estimators': 10, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 0.75, 'max_depth': 5, 'bootstrap': False}",0.7340067340067339,0.8509700176366842,0.8417832167832168,0.8513986013986014,0.9020979020979021,0.8360512943846278,0.0552561485512424,77,0.7407407407407407,0.8148148148148148,0.9230769230769231,0.7307692307692307,0.8846153846153846,0.8188034188034188,0.07624157326347075,80
30,0.7080358028411865,0.026310974324501638,0.11509857177734376,0.003896482266965954,594436,500,20,10,0.75,5,False,"{'random_state': 594436, 'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 0.75, 'max_depth': 5, 'bootstrap': False}",0.7289562289562289,0.8165784832451499,0.8409090909090908,0.8531468531468531,0.9108391608391608,0.8300859634192967,0.059295360409468756,93,0.7037037037037037,0.7777777777777778,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.8039886039886038,0.07471560894885927,88
31,0.021343040466308593,0.002148548328761071,0.009977340698242188,0.0022999897610568735,594436,10,10,7,0.25,20,True,"{'random_state': 594436, 'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 7, 'max_features': 0.25, 'max_depth': 20, 'bootstrap': True}",0.7878787878787878,0.8518518518518519,0.958041958041958,0.9484265734265733,0.9195804195804196,0.893155918155918,0.06442452612835023,2,0.8148148148148148,0.7407407407407407,1.0,0.8846153846153846,0.8846153846153846,0.8649572649572649,0.08596910354252939,25
32,1.3770756244659423,0.018877719067319252,0.23648180961608886,0.006126137091672809,594436,1000,20,7,0.5,25,False,"{'random_state': 594436, 'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 7, 'max_features': 0.5, 'max_depth': 25, 'bootstrap': False}",0.7441077441077442,0.8430335097001764,0.8793706293706294,0.8846153846153846,0.9283216783216783,0.8558897892231225,0.06210217029445398,63,0.7777777777777778,0.8148148148148148,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.8415954415954416,0.04789715255536756,63
33,1.4464925289154054,0.04729225680014921,0.23080267906188964,0.010304327110320846,594436,1000,20,5,0.75,25,False,"{'random_state': 594436, 'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 0.75, 'max_depth': 25, 'bootstrap': False}",0.7255892255892256,0.8253968253968255,0.8146853146853147,0.8374125874125874,0.9020979020979021,0.8210363710363711,0.05658384810854183,98,0.7407407407407407,0.7777777777777778,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.8113960113960113,0.06569778331232455,85
34,1.3261239051818847,0.031064489272670533,0.2338578701019287,0.005638281079313798,594436,1000,20,7,0.25,20,False,"{'random_state': 594436, 'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 7, 'max_features': 0.25, 'max_depth': 20, 'bootstrap': False}",0.7626262626262625,0.8606701940035273,0.9143356643356644,0.9353146853146852,0.9475524475524476,0.8840998507665173,0.06762865837877023,21,0.7407407407407407,0.8148148148148148,1.0,0.8846153846153846,0.8846153846153846,0.8649572649572649,0.08596910354252939,25
